"Sample_1" "Sample_2" "bMNTD" "mean_bMNTD" "sd_bMNTD" "bNTI"
"113" "SRR12805395" "SRR12805352" 0.0153458076181022 0.0138125409267881 0.0027048989709783 0.566848044146965
"114" "SRR12805396" "SRR12805352" 0.00287566260114852 0.00330437438073818 0.000816193428481797 -0.525257573302328
"115" "SRR12805397" "SRR12805352" 0.00167533241070686 0.00230679646861603 0.000635014549683152 -0.994408802482169
"116" "SRR12805398" "SRR12805352" 0.00557769919109056 0.00298289454447186 0.00131222439593667 1.97740924086884
"117" "SRR12805399" "SRR12805352" 0.00642710913816641 0.00375847272614483 0.00133408281699229 2.00035288516649
"118" "SRR12805400" "SRR12805352" 0.00235752001713001 0.00270711221611955 0.000741925279353453 -0.471195966383823
"119" "SRR12805401" "SRR12805352" 0.00357683046063064 0.00507099116689343 0.00110526926569211 -1.35185221614496
"120" "SRR12805402" "SRR12805352" 0.00840914048710234 0.0114184624673473 0.00246265124560187 -1.22198463368267
"121" "SRR12805403" "SRR12805352" 0.00366302524617973 0.00435425217936099 0.000931435309924899 -0.742109436711175
"122" "SRR12805404" "SRR12805352" 0.00575433052550102 0.00637471768101087 0.0014267559791958 -0.434823589006115
"123" "SRR12805405" "SRR12805352" 0.001989588143304 0.00186671382525662 0.000483603191953996 0.254080866486645
"124" "SRR12805406" "SRR12805352" 0.00158198809883823 0.00313591945508242 0.000772581638054088 -2.01134906617519
"125" "SRR12805407" "SRR12805352" 0.00578440806290612 0.00381756569796765 0.00141971641172338 1.3853769307005
"126" "SRR12805408" "SRR12805352" 0.0094018759044288 0.00979759216095264 0.00224295309212688 -0.176426452212874
"127" "SRR12805374" "SRR12805363" 0.00237361862788939 0.00259262315007647 0.000869779546634549 -0.251793138887298
"128" "SRR12805381" "SRR12805363" 0.00857795772406475 0.012576219258209 0.00277678111743576 -1.43989078182601
"129" "SRR12805382" "SRR12805363" 0.00300484524005825 0.00438510858873933 0.00156549412228582 -0.881679036051394
"130" "SRR12805383" "SRR12805363" 0.0065432645440046 0.00982236983212912 0.00248052274388807 -1.32194123041368
"131" "SRR12805384" "SRR12805363" 0.0069744733316064 0.00832852364024951 0.00203934556532889 -0.663963151544029
"132" "SRR12805385" "SRR12805363" 0.0101535545765608 0.0103682472285322 0.00207547154493392 -0.103442830857166
"133" "SRR12805386" "SRR12805363" 0.00428151203094423 0.00677987572727869 0.00183765068120386 -1.35954222523824
"134" "SRR12805387" "SRR12805363" 0.00504250361994316 0.00590368740415897 0.00169460173086399 -0.508192437509633
"135" "SRR12805388" "SRR12805363" 0.0264852202697352 0.0218355130651198 0.00381552761210721 1.21862758635561
"136" "SRR12805389" "SRR12805363" 0.0197127588118048 0.017086001754866 0.00328906085655241 0.798634373610265
"137" "SRR12805390" "SRR12805363" 0.0363964665764204 0.0305608667633013 0.00524152470008412 1.1133401342219
"138" "SRR12805391" "SRR12805363" 0.0110005673490003 0.0103292649858697 0.00212036955902174 0.316596868821424
"139" "SRR12805392" "SRR12805363" 0.00874998608263781 0.0074972562875699 0.00183183176242216 0.68386727469529
"140" "SRR12805393" "SRR12805363" 0.027285251360097 0.0235061641473313 0.00328220768149001 1.15138576820653
"141" "SRR12805394" "SRR12805363" 0.0103796582901891 0.00835480590450358 0.00172542132941333 1.17354083386344
"142" "SRR12805395" "SRR12805363" 0.00867464252293655 0.0064075208313468 0.00153682887644689 1.47519462077735
"143" "SRR12805396" "SRR12805363" 0.00144112572095541 0.00144233084899156 0.00040036388049034 -0.00301008181524053
"144" "SRR12805397" "SRR12805363" 0.000851932260023009 0.000876045981743805 0.000317609330676557 -0.0759225859940261
"145" "SRR12805398" "SRR12805363" 0.00392477589226261 0.00219574381202216 0.000798035926762111 2.16660932453966
