"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"fc2f047b8868c6264e00393ce3677fbc","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20","uncultured Syntrophobacteraceae bacterium","uncultured Syntrophobacteraceae bacterium"
"c45584320c40f432aa9fa6ab02dec112","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20","uncultured Syntrophobacteraceae bacterium","uncultured Syntrophobacteraceae bacterium"
"cda73bc5e8f27b93dd28b493b87b430b","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"81e11106ba37bfaa13ec1d492c6e4320","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"062e5945c1bd465bbef6c59298f650c6","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"a6ac7c18dccd1e89e6e8d4c0aeb37e77","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20","uncultured bacterium","uncultured bacterium"
"15afaa03e3c94e779d44b5b525d17e3f","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"7f4d60fbcea77dd94490f5975283099e","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"aea1e30de670508ac44387a27d578579","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"47a8bd5ca4ad355c1437ac313ae2490f","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"c2aa056a60d650713cbdae14a508a792","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"cdffde25417ff7823d80b59467773b18","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20","uncultured bacterium","uncultured bacterium"
"6cd5606026f3bedfafe34cb68697d7a8","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20",NA,NA
"2b1fb3eaa4d181815ec6b11ed26e90e4","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20","uncultured delta proteobacterium","uncultured delta proteobacterium"
"68b76f31092e606e8846f3129e83c4bf","Bacteria","Planctomycetes","OM190","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"478a8a0893bbb1a30057e210ac5f58af","Bacteria","Planctomycetes","OM190",NA,NA,NA,NA
"481425f4db29e4d02abd0624e1c2d2bc","Bacteria","Planctomycetes","OM190","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"bb6f648c467996ae0220c9f8c464e766","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured Planctomycetales bacterium"
"599461ead65183451be5663146b67a6d","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured Singulisphaera sp."
"6c1699e65a500f4ccf7b85abdc2e36fd","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium"
"ebd8dbec7dad1a6214d2c997f1a3bc34","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium"
"826b06a36448b50b36422290cd26cc4a","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium"
"4de9ffcb3dcbbe082e0346a99e5e209c","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured bacterium"
"476fff2baaca23ca0c03cb9daa2c526d","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"c6d86572242e2ae83c6d3641546c28b6","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"616bb063294b509e9fe54630b2496b33","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"fe8ef1225614dc487df2e4de78cfc5c7","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"ec0a9558f682756addf9c17c52792fdb","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"4ebbd950388e811ff6e1ad3bbc5e8fe3","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"7b655cbbb1b23cf5085d8d58502a835f","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"df4a4760fc489e8f584271ac232ca5ae","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured planctomycete"
"eac991032a7e1eeb5a50b342fa0dc68c","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"f90a994f7c8226732d05bdeea8d73051","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured eubacterium 2112"
"bce52c46bdee50897f85142014ad4924","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"cad644f5295da6cc718bb185d12b6dd5","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"2dfa5c40037940cc24a633c58fe2f102","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"25adccbbe307ea68ac0de99bce0b0f6d","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"e85f3ab52b17c136308c5c07ed42f1b8","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera","uncultured bacterium"
"281099508a69facb0d93c04a43d78769","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"b21179bafe81968f18274fedde22dc26","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"0cf844182943a55b1d24ea6343e1179a","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula","uncultured planctomycete"
"eb1ed622479832d625591b5dccd58763","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured organism"
"39c297dca2dfb71866ea5f3a78d33f3e","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","uncultured bacterium"
"6dd983923a8da494ddaae39af4f1be3b","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"c4a6da42c2ea172d4b287bbd2a4feb36","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula","Pirellula sp."
"3cadf78361978f64138b397b6cba0ceb","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae",NA,NA
"20f24eea78575e22e775f14808fd43c4","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"bc84cc781744f03986d36fd7b35dc6ea","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Roseimaritima","uncultured bacterium"
"83b2f67a1152e7e33bc92b1431fbcdb2","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rubripirellula",NA
"25390e4e0c51c28fd644faef527c9a66","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"e5e34f7d7111c84122877922d84fc417","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula",NA
"ae43959cb64cd7a38423bb993e24469c","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"36aa90ccad23dff15fa36e40cf1b87e2","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"74404abfb7422bec3d07cdf43acfd1eb","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"bbfc5acefb6b5dae7a2888be45266f73","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"57e5d7064fea4f6ee64056579bbff01d","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","metagenome"
"665a9bb698f0b46c04c6bfe8b81539d0","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula","metagenome"
"078cfeda790f850fa3ce7636a2a0e09a","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pir4 lineage","metagenome"
"a98b602f0d019fb9a6058cf951414eae","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured","metagenome"
"3e8597c4a92ea38edb70eab6e4613433","Bacteria","Planctomycetes","vadinHA49","metagenome","metagenome","metagenome","metagenome"
"fa1d48cbab6ec2b8dc053188d57c2874","Bacteria","Planctomycetes","vadinHA49","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13"
"6713772d787dcc7a33ab5464e1a1f49f","Bacteria","Planctomycetes","vadinHA49","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13"
"1b1051e88835bb2bb55d7193c9fe18e8","Bacteria","Planctomycetes","vadinHA49","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13","uncultured Antarctic bacterium LB3-13"
"8187db8a9500f003bf3fc33a3f0f6ab1","Bacteria","Planctomycetes","vadinHA49",NA,NA,NA,NA
"966139e707f9054a39341ce9635fcb82","Bacteria","Planctomycetes","vadinHA49","uncultured Antarctic bacterium LB3-147","uncultured Antarctic bacterium LB3-147","uncultured Antarctic bacterium LB3-147","uncultured Antarctic bacterium LB3-147"
"732734952f7dbe91051158cb8ff087b1","Bacteria","Planctomycetes","vadinHA49","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"f0135af219cf9571ac4b5c6e84d12de8","Bacteria","Planctomycetes","vadinHA49","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"45e7d6b0fbd02fe07effac8e1ec0e88e","Bacteria","Planctomycetes","vadinHA49","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium"
"516a314bfe635f4c127c55fc7d02599c","Bacteria","Planctomycetes","vadinHA49","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"6780e3325ad1479b050c783643aaa579","Bacteria","Planctomycetes","vadinHA49",NA,NA,NA,NA
"78dcc5d07dabea1f86022f3412b203d3","Bacteria","Planctomycetes","vadinHA49","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium"
"6b67cce1b9b98e70832a1dca4c511a77","Bacteria","Planctomycetes","vadinHA49",NA,NA,NA,NA
"95b0e2c7a6a1e1d1c436852199836842","Bacteria","Planctomycetes","vadinHA49","uncultured bacterium","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"71bdfd5f1185868f062b5bcdcdc0fd6d","Bacteria","Planctomycetes","vadinHA49","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium"
"54a13eca40b039388c305304a31d9d74","Bacteria","Planctomycetes","vadinHA49","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium"
"111a8e0e4500a81e695c0029c841b136","Bacteria","Planctomycetes","vadinHA49","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium","uncultured Planctomycetales bacterium"
"f12eaadeea04f920ab802bae42a5df6b","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"b0b49543ef1db36d6803be1bd838fd2c","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"a63c470f5166d4cc1b533d6c0fc67528","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales",NA,NA,NA
"0e428c349d5c9d5b144ea73fdeb6ae07","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"1cfcff1b0973dc9d344de115d255743c","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"46eecee55db9edff1da6e6fde3267a3c","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"886c87edd48369c93f365a2a84151e43","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"3ce6e17c02343f57a2f7a3b3f22c2f21","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"086efc66d84537985d596e4bc5829053","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured planctomycete","uncultured planctomycete"
"501d1b149b35520f7d69268105a21487","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"784e83637b39e80d09784d230e2a367e","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"a62d5d11ec1c0b213a0bb69611a41ab4","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"948284fa4501fad03674da1e5e44cae8","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"c5d9284b9efad824f0cdd7dd0061c6e4","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","uncultured bacterium"
"605e32d7d4dd95a80c4301d12167912a","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae",NA,NA
"e27771ea5aa4190ed7d8e050f1a622f4","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","uncultured bacterium","uncultured bacterium"
"46e6ee7e5b4d2ab0f951178b41daedfb","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","uncultured bacterium"
"a4ed4165a2efb77152a0d8805f6af0b5","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","uncultured bacterium"
"0377b3e4d2b2959b4590f3e10b15deae","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","Tepidisphaeraceae","Tepidisphaera","uncultured bacterium"
"639511b1f7b56a3494c9441ef24b3e57","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02",NA
"e9aaea7e016bc3d201f15e944f6c2558","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","unidentified marine bacterioplankton"
"a6437af81a24ce3e4e548039b7c50e42","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","uncultured bacterium"
"6e1bfe526a8e0595a63c186c57d37a2a","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","unidentified marine bacterioplankton"
"f2d431c3c1d2877c35d61c43f09d3985","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","unidentified marine bacterioplankton"
"12a890ef5babec10465efe3ffd7a05fa","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","metagenome"
"9ea3ca9fcbdf1d5a373efc559046b681","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","metagenome"
"8935fa557f46a778bb4051420501dc7e","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02","metagenome"
"1a2e1aff6e2f3a7e6ab288c82dbabb94","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","I-8","uncultured bacterium"
"b27ae21e87556cd5e0c79d8b4ec47a27","Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","uncultured","uncultured bacterium"
"468e81964ed1449adfd26ae543fc21ce","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","metagenome"
"feae1cdf5f8a81b328acf1ab4ea7c1ab","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"567f695faab64c0bb940912136529e02","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","uncultured bacterium"
"1fdfb9156cfd5c4e129f8fd554ca1edf","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"471ae6a479e19a0f6c796bab1df16185","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium"
"9d28de4ae743a976537ad97491a58036","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium"
"8120c0561bc7d3abdbf183404a9b2cec","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"14e2bbcca9009280e90e83834c92d1c5","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","Gemmata sp. Br1-2"
"5d6b24fa06b0e1df0f72ed29c3bded7c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","Gemmata sp. Br1-2"
"a43910b72f29af6fb94225cdf396da1e","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium"
"be6c4c87f3cd8ea0370f4a85ad4fd073","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","bacterium enrichment culture clone KIST-JJY169"
"218728e35729e9ecd34e073a64ff5357","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"ce53e6b6d7c2bbb362e7cbd172f30eb2","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium"
"38bc90da88cb462e57702e1f6e117012","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","metagenome"
"99618145b27e33f8024176eaed60b73f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"9fe71b4fce1d03bd723281d311e4bdae","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured Planctomycetales bacterium"
"051139ed6ed3d54b1c5fbad732bf0522","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"88dd100a3417e29d26c86106ae7a34ee","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"43fe9665f11f2024239fd30d23f72fd0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"3f01a07593f9ea879b62d240e746f731","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"9cfc7a6829efaebc5fce7da7b618869b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"ca7efd421af032baf1a8a80c5baa7377","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Telmatocola","uncultured planctomycete"
