	Kingdom	Phylum	Class	Order	Family	Genus	Species
319557f6e18c320c00a44d8a90d5c99e	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	37-13	NA	NA
1ec4ad881ceef04cc876ff87690bca9a	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
ef73d8c9ae91c06445e1b2760c108bbf	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
78fb6cb4b885a80418f4e9a78258e7c0	Bacteria	NA	NA	NA	NA	NA	NA
3dec50d54ce7fba1186792b3ad865177	Bacteria	Acidobacteria	Holophagae	Subgroup 7	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium
6c457c0e869dd9cbc7722916cec1b793	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	NA
b77e8b1d8a905a560ead52f716ef647f	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
50baf71cb17431516f1b9032a42c3e99	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae (Subgroup 3)	Bryobacter	uncultured bacterium
54939bfa85e0732d76c8a55ea42d785a	Bacteria	NA	NA	NA	NA	NA	NA
f05f4a307129c9071c04bf9f0a19d6d8	Bacteria	Dependentiae	Babeliae	Babeliales	uncultured bacterium	uncultured bacterium	uncultured bacterium
e7dc1c58f45d22e34f04f13c9eb84517	Bacteria	NA	NA	NA	NA	NA	NA
6f44dd5b1f0d58b7a496113db168da46	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	NA
413cacafcd7a44c29b50b469881ad3e2	Bacteria	NA	NA	NA	NA	NA	NA
eb2a2a68bece22dc30aa7769972fbece	Bacteria	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	metagenome	metagenome	metagenome
b9d7c1fd26a293e9a87482a592a25937	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
24d031e8de8a1c844a543506671aa044	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
8b2aa2744b71355ba39091951482b684	Bacteria	Patescibacteria	Parcubacteria	Candidatus Zambryskibacteria	Parcubacteria group bacterium GW2011_GWA2_40_14	Parcubacteria group bacterium GW2011_GWA2_40_14	Parcubacteria group bacterium GW2011_GWA2_40_14
f4cd03467224a4d6655e40f05eb86fb2	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
bf259fcf14815a119b90f10e39c20f33	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
d75a6bedc53692e8579b1c7b5d50c276	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
5e146cbd42fa172bf6bdb4f1eab9f673	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
a9e12957ca6b1d6aaaa82c469cb6b4e1	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	uncultured	uncultured bacterium
2cc760f516557cf9bdb1ca7983b85909	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Cytophagaceae	Cytophaga	metagenome
a9ab38043b89a429dc0c6628610c533b	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	NA	NA	NA
9c98876510948121c0f1e56bf97ed543	Bacteria	NA	NA	NA	NA	NA	NA
4c8462317cc1ab20cfb10daf4793e632	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
8179ec04b24077b78a6a9e5b6e5def4d	Bacteria	NA	NA	NA	NA	NA	NA
b507fcfbafae9eee70e07b0398be6259	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
bf9515f5302273210ad50e30d040303a	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
d5baeb87bb0e7ab9ca2265eda1415487	Bacteria	NA	NA	NA	NA	NA	NA
ab4160d5fb421fb081c896a80d7297c8	Bacteria	Planctomycetes	vadinHA49	uncultured soil bacterium	uncultured soil bacterium	uncultured soil bacterium	uncultured soil bacterium
858c94dcaba3b9f1831db7ef26af8811	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	uncultured bacterium	uncultured bacterium
b6aedab4f09b4404cc2c8091cb05d275	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured organism	uncultured organism	uncultured organism
6e96757138b62b40c43584cec32cc2e2	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
518609d18d3b1de86a90a1bfc5abbfe0	Bacteria	NA	NA	NA	NA	NA	NA
6593a3dc624314ced5713a997c7aaa5f	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
bcd33c9d75a22ae6414cec4434c2a26d	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	uncultured bacterium	uncultured bacterium
898bcc13a5de03626034844550c92240	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	NA
c395007581cce532ae3744873173fb3f	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
fc01f757d48b8fb515b15feb5119a818	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured bacterium	uncultured bacterium
6b823eb5882dde0fa048be543289ae0c	Bacteria	Proteobacteria	Alphaproteobacteria	Caedibacterales	Caedibacteraceae	Caedibacter	uncultured Caedibacter sp.
8897c7d06ef102ac05f3c6f3763850ff	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	bacterium enrichment culture clone B126(2011)	bacterium enrichment culture clone B126(2011)
728e5ad7335464cce577ecbea0777913	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	wastewater metagenome	wastewater metagenome	wastewater metagenome
859965bfa4446c262ec6326a28cb6cc5	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
1ecda0874885273fe0b067b950e22cb3	Unassigned	NA	NA	NA	NA	NA	NA
c098da01ce6d02bb2d52083c6f8d5cb1	Bacteria	Patescibacteria	WWE3	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
34eb00d35fcd05d453e686e3dea85c62	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Pseudoneochloris marina	Pseudoneochloris marina	Pseudoneochloris marina
db7a92004ff25277843420e26d565d35	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
bb405949b6ddbf4057310a2f1ca8a411	Bacteria	Patescibacteria	Gracilibacteria	wastewater metagenome	wastewater metagenome	wastewater metagenome	wastewater metagenome
c44905ff63dc14f73e2b3d5c06891a91	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	metagenome
12e722cef2cc7a787bd0e1262facc656	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	metagenome
c88162c905eac08e4c3c310fb476f687	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales	uncultured bacterium	uncultured bacterium	uncultured bacterium
0f674453875a271c21640869c1561a51	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
c24f7df97598f1eb736fea296c9fc2cb	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	NA	NA
15d0788560f109fde1c8d797980b0611	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
65fe667c82d37851f14d8db9139d4065	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	uncultured	Algoriphagus boseongensis
1dfed80916d6572758cab9edb6d22459	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	metagenome	metagenome
291fb3cafa9b91b09b013a1368fd4cdd	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	NA	NA	NA
fb0b042c8fad0c6146464cf5ec990c3b	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	uncultured bacterium
552804d35b8dae5781d129a1d444a69d	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
2b131c918fd00605c4e8bc1f0d8d0a4c	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
fbaa1d00744b47d622e611330e2f5ead	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	metagenome	metagenome	metagenome
8476634608afde261669b732e99c24dc	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Roseospirillum	uncultured bacterium
e6734f86434917bd3e42c8e2204f555a	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
0b6d7e0033c802bf34c2a9633b6b62d5	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	metagenome	metagenome
86f97f6c57977914d8ec282908f5c235	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
10c5d7b659eb07cd669239334b8b108b	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Bacteriovorax	uncultured bacterium
b19787943a648b75b9150ddc9dad0a6d	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	metagenome	metagenome	metagenome
3c587a7203586cd23760dc2828ae58ae	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	uncultured bacterium
ef79243ed7d9cbbccbad9fd71e16dcc6	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA
9be1055c2b3948890e10dd9ccbb104bc	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
07dc5f6bb2b96a76695b39956dd7bae5	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	metagenome	metagenome	metagenome
1d48a8ac467489d3cffcd7e25f405514	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	Gemmata	uncultured bacterium
f064e6878d6be57cec1806b70191b9ff	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	metagenome
7c80295a66cfa5b995f381c27e438833	Bacteria	Proteobacteria	Gammaproteobacteria	Diplorickettsiales	Diplorickettsiaceae	uncultured	uncultured bacterium
1997a1df035a3477a8dd2356d5a16985	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	NA
80593411b2bdd9e8336eab7ccbd6f893	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	metagenome
cc0b8c26b3f70ee3e0729c01ed18c1a6	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
ce85b57f415dbc94bf3b665aeb5546c5	Bacteria	BRC1	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
b7d7a331f741cbdc89266c7f1ec17a20	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
7342274df93b0485ef3a194f8c66829e	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Bernardetiaceae	Bernardetia	Bernardetia litoralis
f220fdc8d54c98c84f2b87b33bb42742	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	mle1-27	metagenome	metagenome
4067f5af51ba7ee0b80fbb864f30ec4e	Bacteria	NA	NA	NA	NA	NA	NA
98e30a9d0b4200b455f271dca71b4ae5	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
5df5ad12e5606430b0f0bbb0b21527d2	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Nitrosomonadaceae	Ellin6067	Betaproteobacteria bacterium UKL13-2
eaffbbf314532c8098a5199ba75ef48d	Bacteria	Planctomycetes	vadinHA49	NA	NA	NA	NA
18d50ba2d823c5d7eebc8cc6cfb9da6f	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
62321b1d0bc5e80b4ae8b2ae863286c9	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
c83144e5bb6240f7fdb572bccc2b4c77	Bacteria	NA	NA	NA	NA	NA	NA
3673da2e655831793ec987f14a9ca8f1	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
8a2c4f97d7f8b624be4f5caf060abf51	Bacteria	Bacteroidetes	Bacteroidia	NA	NA	NA	NA
b762fac9be5a2ccac21ed475fc71c229	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured	NA
d17539b23e8fdf78a03ab3cf75bd3e27	Unassigned	NA	NA	NA	NA	NA	NA
173f1580b5368712b9300ac5c738a178	Archaea	Nanoarchaeaeota	Woesearchaeia	NA	NA	NA	NA
b508284da5d6007b945c51ab4771a9cc	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	NA
7ed7bf40744bb98e31e5f3cd90dd8580	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
2457e8f74e1ca7f177594566dbe83ef7	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Undibacterium	NA
1fe91296fecbf8d6c5cc1f37524bec42	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidetes BD2-2	NA	NA
442983df5f96c0c319110c9483e13256	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
0e8c265455f5f29e6291d13655a858ca	Bacteria	WPS-2	metagenome	metagenome	metagenome	metagenome	metagenome
f25b55755402abfa2f8832f68c7529e1	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	wastewater metagenome	wastewater metagenome	wastewater metagenome
21eccb2905a099a484ecd8d7ce7e2ae4	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured bacterium	uncultured bacterium
c6ddf4a2e441d5584eddebd4c63a2b5e	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA	NA
810f465abea2f3440bad7952ed4f9cbb	Bacteria	NA	NA	NA	NA	NA	NA
7e3197dfe0ac286c66d2487c421a28bc	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
196c440a8dc470b60df26e7aad73e71c	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium
d0cbf34311114f1c0a01910a43ff363f	Bacteria	NA	NA	NA	NA	NA	NA
d8ee7dde0721ce755754b358bada40c8	Bacteria	NA	NA	NA	NA	NA	NA
0f3a79b40ac664e3993ffaa08032a6c5	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
abab009ee8feca3b48e97aa6dc26dd95	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	NA	NA
202d2079082e3bd3bf84da260b56565e	Bacteria	Planctomycetes	Planctomycetacia	Gemmatales	Gemmataceae	uncultured	metagenome
8293061f67005af1045f916cb856e01e	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
164a476c9069ffbda21baad11f08d45c	Bacteria	Chloroflexi	Anaerolineae	SBR1031	wastewater metagenome	wastewater metagenome	wastewater metagenome
f353d794cd835d83d39d187af2ec74f9	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Hymenobacteraceae	Hymenobacter	NA
40554b29de7dc231ab61374b9b178bc1	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales	uncultured Armatimonadetes bacterium	uncultured Armatimonadetes bacterium	uncultured Armatimonadetes bacterium
ff51ac7a047ee3468badc06915fb5a6f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	bacterium LWQ8	bacterium LWQ8	bacterium LWQ8
3c1327944408c52347fc38c56c59e6b9	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
ab31a67923fec103fc73703cf6bc3d1f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
71a2488f219073ea96effbf6f6e62564	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
56e9c0907fe5b238872ae8fa946ee802	Bacteria	Planctomycetes	Planctomycetacia	Isosphaerales	Isosphaeraceae	Singulisphaera	NA
c47cfc56545e952bd893878d449be732	Bacteria	Patescibacteria	Parcubacteria	NA	NA	NA	NA
c1cfe35f3bf0348c418e1551074b67eb	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	NA
590bc1a8b3166021f47f668c05f83d43	Bacteria	NA	NA	NA	NA	NA	NA
81b567ecb7fd84f1a4612696a8eb74c9	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	bacterium LWQ8	bacterium LWQ8	bacterium LWQ8
86ca0efe151cc7da6b17fac3139cee0a	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium
f42edc033031fdf45306be2eef8f2f3a	Bacteria	Elusimicrobia	Lineage IIb	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
e88b8a3725e9b296a408e35c0f89cb54	Bacteria	BRC1	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
1bd64245bd66ef955dfa3c7cb21de853	Bacteria	Cyanobacteria	Melainabacteria	Vampirovibrionales	uncultured bacterium	uncultured bacterium	uncultured bacterium
831d452f0d011ee6c20efebf0002b973	Bacteria	Proteobacteria	Deltaproteobacteria	SAR324 clade(Marine group B)	uncultured bacterium	uncultured bacterium	uncultured bacterium
21d880d864b55569e852be442e5bc3c7	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
e9cb8db760b14e32fd2d5ce3fc3a34a8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	NA
337884ef8db5ec647de0b19f8b8fa43e	Bacteria	Patescibacteria	Gracilibacteria	wastewater metagenome	wastewater metagenome	wastewater metagenome	wastewater metagenome
4186fa7823e247988d6990d832633301	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	uncultured	NA
9cf950a0f1372e5012b306485f63b765	Bacteria	NA	NA	NA	NA	NA	NA
353e290d1a10b4cd893486ad43d315d3	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
2a536b06fba973164c75654f8299e398	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	metagenome
c7c0849cb5fe1280f62e9aed4bd5bc79	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Chlamydiales Incertae Sedis	Candidatus Similichlamydia	NA
ea3a63f296ca05b7b554279681f24246	Bacteria	Patescibacteria	Parcubacteria	Candidatus Adlerbacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
369d7565b1fc96366954a9c2a4e401f9	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Neochlamydia	NA
2cfb9edabec9efd825537e0f0db59117	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	wastewater metagenome	wastewater metagenome	wastewater metagenome
8a8a52ffd24a0647a290e4cd81efa508	Bacteria	NA	NA	NA	NA	NA	NA
1d01d0c5034f409161bdb04685e6fde7	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	uncultured bacterium
e4bd73096f585a2b59cdfac4e0e66149	Bacteria	Actinobacteria	Thermoleophilia	NA	NA	NA	NA
cdecf49073c08749ef5ec764f0962666	Bacteria	NA	NA	NA	NA	NA	NA
2684695169c7c2a1e608ecbdd9d748f8	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	metagenome
6bf32821cd154e9a8e39128c93bcf871	Bacteria	Patescibacteria	Parcubacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
c28cc4ebdd6dd1900979cfbd8488a035	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
9889e118328857cb62b1e1158ac526d5	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	NA	NA	NA
4879593d95d1281574aab9b6420ca64b	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	uncultured	uncultured bacterium
4562e7010016170d086e8c8c34e56a79	Eukaryota	SAR	Alveolata	Ciliophora	Haptoria	NA	NA
6765a011fc399233537d4d4794c35c51	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	NA	NA
0a6bffc5f6494550e6ebd407806bdb53	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	Oligoflexaceae	Silvanigrella	NA
258b820f5a21344d6b2fab80c2962213	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	uncultured	uncultured bacterium	uncultured bacterium
5852ce31a517416a948edb3cbff5d881	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	uncultured verrucomicrobium DEV006
62ca65caec284ea9fda97d60250be144	Bacteria	Patescibacteria	Parcubacteria	GWA2-38-13b	uncultured bacterium	uncultured bacterium	uncultured bacterium
ea7f5b308bf520168cc3b4b6072bbc82	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	uncultured	uncultured bacterium
a03334f6ca892361793c0d448a284148	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrionales bacterium RIFCSPHIGHO2_01_FULL_40_29
995a1c30a80d79a1f9644e0dd1c20d56	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium
9e9a3cd04424a52ea0ea2638400d88bf	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
1a8a4042652e6baf0b29944a6888fa4d	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	metagenome
5f0b355a1deb3a9e5cae46692fde9f2d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	NA
e706e000933e95283e714aab7ad63a0c	Bacteria	NA	NA	NA	NA	NA	NA
a621448e2c9400be7ac80158fbb8a64f	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria Incertae Sedis	Unknown Family	Candidatus Ovatusbacter	metagenome
2ef8fb340f258d17cc272fc5c80a4922	Bacteria	Patescibacteria	Gracilibacteria	metagenome	metagenome	metagenome	metagenome
1e4f939611050c8de4f3cd3be6c83420	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	NA
2a7755fe92eb962da4597cc00b1615af	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
0729b711b800bb2859332970dc1e2235	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
fb6a263d84694a6a546d86615faff26c	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales	0319-6G20	uncultured bacterium	uncultured bacterium
58be9c0d3576241dd9f2bb95fcdc78ba	Bacteria	Patescibacteria	Parcubacteria	Candidatus Kaiserbacteria	uncultured prokaryote	uncultured prokaryote	uncultured prokaryote
cba65733ac3e879ea7ab721b7ccfc09d	Bacteria	Patescibacteria	Microgenomatia	Candidatus Shapirobacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
9abaf982b94bfa6e37e7cf2c7d4d3e06	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	uncultured bacterium
a44eafa879934e2cef88b3f63a54e306	Bacteria	NA	NA	NA	NA	NA	NA
096a805992ca8a0a0263b18b1badbb52	Unassigned	NA	NA	NA	NA	NA	NA
d4c8ae7790a276c5601e2da0de29d1d2	Bacteria	Bacteroidetes	Ignavibacteria	OPB56	uncultured bacterium	uncultured bacterium	uncultured bacterium
e248421421c9c1307cdaec805a60088f	Bacteria	Patescibacteria	Parcubacteria	Candidatus Nomurabacteria	uncultured bacterium	uncultured bacterium	uncultured bacterium
5483d14a567d6c5446173702e60617a2	Bacteria	Cyanobacteria	Sericytochromatia	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium
