Feature ID	Taxon	Confidence
faef71610aa24b3d201ee1da2cce1099	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84;D_5__metagenome;D_6__metagenome	0.733276429301159
f6de5d7d1c5b2e6920c6d5e57c0275fd	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Cryptosporangiaceae;D_5__Fodinicola;D_6__uncultured bacterium	0.9855663981491181
51a5955ebe58e2c36e26f6cfa32cbe22	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999938959766494
1611a9b32995bb08d46cc8db72d1d5a0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9999996949588631
c96fcaa4b11ee06f2b40e2ce0075025a	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Leptolyngbyales;D_4__Leptolyngbyaceae;D_5__Phormidesmis ANT.L52.6	0.9999995602691635
1d555fb0f811f2b189b862d48c0c4e3d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Polaromonas	0.9059331633350906
c46f368370d88db7a87cb1cba464a89c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.9995262011999426
856f38334acd06b4d1172931d5f9a619	D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales;D_4__Deinococcaceae;D_5__uncultured;D_6__uncultured bacterium	0.9999999999963478
4ac1ba7968697c58abccec7fd5ff5ad4	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured	0.9999998773480405
11b1b9498d856449b6356b82684d5912	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9 marine group;D_5__metagenome;D_6__metagenome	0.8143223471099386
ebfcee89238bfdd3d216f97a2804d805	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.9999994364781011
