"","node.degree","betweenness.centrality","closeness.centrality","node.transitivity"
"db618d5ae925b22f752083082e59fa87",6,307.30336576337,0.000280112044817927,0
"d25eef20ea090b75874a2b70e5cbb630",2,0.976169995141747,0.000273522975929978,0
"d5bc7311b4738be5a302137735762a14",1,0,0.000268961807423346,NA
"8006c455b36191285f1ed7481cf064f9",2,3.85767503323475,0.000274800769442154,0
"038cad8232fb6f2be888cecd9a7448d8",3,0.402631070976203,0.000275938189845475,0
"7b1427dc70536362781d093e4e6dc04c",8,19.8949113891752,0.000285551113649343,0
"6e34885581293d58a5314ef311448b08",1,0,0.00027292576419214,NA
"41682f4a89c2eb9cef21943a9508e48f",1,0,1.12607540200892e-05,NA
"845d10e5828a41c5ec9b2bc4693b61b1",5,7.07881352454367,0.000282805429864253,0
"335731d8a877702ba96b6c0e36206ed4",1,0,0.000262260687123,NA
"febbdcc29ee5160fee0129f796918cb6",2,0.390330276762943,0.000277315585135885,0
"11467b8817af95fa44de2143282aa45f",1,0,0.00027292576419214,NA
"1dffccafef2d48c2337ae77721b3a0fd",4,1.25994584855697,0.000279017857142857,0
"e8f27534d1a11eea1f009ab859eba3ae",3,1.33372216591309,0.000278241513633834,0
"8bb2644d07ddab844c3ce80e74d8bba2",2,1.09573004424365,0.000279173646007817,0
"5b6f59faa75c29958c2a9c55a3f10864",1,0,0.00026525198938992,NA
"f01a14d5cf45548a815f029494137ace",1,0,0.00026638252530634,NA
"c0b7c861fe238145b5f045bd5272c7db",3,3.36244224763496,0.000280741156653565,0
"faf475b08705835835c98934fd16a448",2,0.408260237613774,0.000277469478357381,0
