OTUs	HS122	HS123	HS124	HS125	HS126	HS127	HS129	HS130	HS132	HS133	HS134	HS135	HS136	HS137	HS138	HS139	Phylum	Class	Order	Family 	Genus
9992	0	1	2	0	2	5	0	5	0	2	0	2	1	1	0	5	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9993	1	0	8	0	6	17	0	1	0	2	1	9	11	0	0	4	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9995	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9996	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9997	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9998	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10001	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10003	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10004	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10005	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10006	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10007	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10008	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10009	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10010	0	0	0	0	0	1	0	2	3	2	0	4	0	0	2	3	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10011	0	3	0	0	1	5	1	7	1	7	6	14	4	2	3	7	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10012	0	0	0	0	0	0	0	1	1	2	0	0	3	0	2	6	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10013	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10014	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10015	0	0	0	0	0	0	0	2	1	6	0	10	6	0	1	15	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10016	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10017	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10019	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10020	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10021	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10022	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10023	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10025	1	1	6	0	2	6	1	8	1	6	2	6	14	0	8	16	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10026	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10027	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10029	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10030	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10031	0	0	0	0	0	0	0	1	0	1	0	2	10	0	0	8	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10033	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10035	0	0	1	0	0	0	0	0	0	0	0	1	4	0	0	2	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10036	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	4	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10038	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10039	0	0	2	0	2	1	0	2	0	0	0	0	1	0	1	6	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10040	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10041	0	0	0	0	0	0	0	0	0	1	1	5	0	0	0	2	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10042	1	1	6	0	5	16	0	3	2	17	3	38	16	0	10	17	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10043	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10044	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10046	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10048	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10049	0	6	1	0	3	4	0	7	0	4	2	25	13	0	1	14	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10050	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10051	0	0	2	0	0	0	0	0	0	0	0	2	6	0	2	4	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10052	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10053	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10057	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10058	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10059	0	0	1	0	0	0	0	2	0	0	0	4	8	0	0	14	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10060	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10061	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10063	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10066	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10067	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10068	1	2	0	0	1	1	0	1	0	5	0	5	3	0	6	6	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10069	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10070	0	0	0	0	0	2	0	1	0	0	0	6	6	0	0	4	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10072	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10073	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10074	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10075	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10076	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10077	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10078	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10079	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10080	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
10081	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	5	Deferribacteres	Deferribacteres	Deferribacterales	Unassigned	Caldithrix
25286	0	0	1	0	0	0	1	1	0	0	3	0	1	0	0	0	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus
25287	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus
21088	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
21089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
21090	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
21091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
21092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter
10689	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Firmicutes	Clostridia	Clostridiales	Heliobacteriaceae	Heliorestis
15537	0	0	0	0	0	0	1	1	1	0	0	2	2	0	0	1	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
15538	0	3	0	0	0	0	0	3	0	0	0	0	1	0	0	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
15539	0	1	0	0	0	0	1	0	0	3	0	2	4	0	6	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
14689	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Hoeflea
4415	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	Holophaga
4416	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	Holophaga
4417	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	Holophaga
4418	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	Holophaga
4419	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae	Holophaga
25690	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	3	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Hydrocarboniphaga
21194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Hydrogenimonaceae	Hydrogenimonas
21195	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Hydrogenimonaceae	Hydrogenimonas
21196	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Hydrogenimonaceae	Hydrogenimonas
6105	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	Aquificae	Aquificae	Aquificales	Aquificaceae	Hydrogenobaculum
15549	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	Hydrogenophilus
25650	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Hydrogenovibrio
25651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Hydrogenovibrio
7450	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Cytophagaceae	Hymenobacter
7451	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Bacteroidetes	Sphingobacteria	Sphingobacteriales	Cytophagaceae	Hymenobacter
14626	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14627	0	4	0	0	0	0	0	0	0	0	0	0	2	0	1	1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14628	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14629	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14631	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	3	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14632	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14634	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14636	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14637	12	9	5	3	7	7	13	5	24	23	5	3	6	13	18	4	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14638	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14639	0	1	0	0	0	0	0	0	1	3	1	1	0	1	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14641	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14642	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14643	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14644	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14645	4	13	5	0	5	7	3	3	7	14	3	7	6	3	9	6	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14646	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14648	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14649	1	0	1	0	0	0	0	0	3	0	0	0	0	1	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14650	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium
14721	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14722	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14723	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14724	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14725	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14726	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14727	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14728	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14729	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14730	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14732	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14733	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
14734	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Hyphomonadaceae	Hyphomonas
24425	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina
24426	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina
24427	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina
24428	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina
13228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
13229	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
13230	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
13231	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
13232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
13233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
13234	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
13235	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Isosphaera
15194	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
15195	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
15196	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
15197	1	5	0	0	1	0	4	0	1	0	0	0	0	1	1	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
15198	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
15540	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
15541	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
15542	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
15543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium
