Source,Target,Type,Id,Label,timeset,Weight
1140,743,Undirected,32127,,,0.613189
1198,743,Undirected,32128,,,0.624782
1252,743,Undirected,32129,,,0.652553
1262,743,Undirected,32130,,,0.611099
1368,743,Undirected,32131,,,0.615511
1405,743,Undirected,32132,,,0.628633
1464,743,Undirected,32133,,,0.6061
1496,743,Undirected,32134,,,0.635338
1677,743,Undirected,32135,,,0.621942
1733,743,Undirected,32136,,,0.635479
1766,743,Undirected,32137,,,0.656825
1900,743,Undirected,32138,,,0.631826
747,744,Undirected,32139,,,0.725013
945,744,Undirected,32140,,,0.64103
1096,744,Undirected,32141,,,0.637157
1680,744,Undirected,32142,,,0.725294
814,745,Undirected,32143,,,0.619171
834,745,Undirected,32144,,,0.665919
1252,745,Undirected,32145,,,0.62862
1548,745,Undirected,32146,,,0.632846
1876,745,Undirected,32147,,,0.666592
747,746,Undirected,32148,,,0.846238
748,746,Undirected,32149,,,0.660081
779,746,Undirected,32150,,,0.635006
951,746,Undirected,32151,,,0.647508
1101,746,Undirected,32152,,,0.717361
1168,746,Undirected,32153,,,0.634935
1229,746,Undirected,32154,,,0.694721
1234,746,Undirected,32155,,,0.62085
1248,746,Undirected,32156,,,0.788535
1345,746,Undirected,32157,,,0.64433
1384,746,Undirected,32158,,,0.63194
1430,746,Undirected,32159,,,0.635006
1484,746,Undirected,32160,,,0.624939
1573,746,Undirected,32161,,,0.694556
1592,746,Undirected,32162,,,0.699125
1667,746,Undirected,32163,,,0.678944
1668,746,Undirected,32164,,,0.653256
1675,746,Undirected,32165,,,0.768698
1680,746,Undirected,32166,,,0.840671
857,747,Undirected,32167,,,0.629728
953,747,Undirected,32168,,,0.725013
1248,747,Undirected,32169,,,0.657694
1384,747,Undirected,32170,,,0.737068
1530,747,Undirected,32171,,,0.716502
1675,747,Undirected,32172,,,0.6416
1680,747,Undirected,32173,,,0.706215
1783,747,Undirected,32174,,,0.638178
814,748,Undirected,32175,,,0.611631
951,748,Undirected,32176,,,0.659336
1086,748,Undirected,32177,,,0.606659
1101,748,Undirected,32178,,,0.680828
1196,748,Undirected,32179,,,0.640955
1229,748,Undirected,32180,,,0.726388
1234,748,Undirected,32181,,,0.641008
1430,748,Undirected,32182,,,0.647065
1788,748,Undirected,32183,,,0.622083
750,749,Undirected,32184,,,0.647065
781,749,Undirected,32185,,,0.622377
785,749,Undirected,32186,,,0.640965
819,749,Undirected,32187,,,0.665919
851,749,Undirected,32188,,,0.726744
855,749,Undirected,32189,,,0.634721
863,749,Undirected,32190,,,0.788801
902,749,Undirected,32191,,,0.706842
993,749,Undirected,32192,,,0.622447
1024,749,Undirected,32193,,,0.610219
1039,749,Undirected,32194,,,0.769324
1051,749,Undirected,32195,,,0.702153
1122,749,Undirected,32196,,,0.787738
1147,749,Undirected,32197,,,0.725765
1204,749,Undirected,32198,,,0.640965
1210,749,Undirected,32199,,,0.678645
1211,749,Undirected,32200,,,0.78859
1218,749,Undirected,32201,,,0.787738
1257,749,Undirected,32202,,,0.787738
1264,749,Undirected,32203,,,0.788801
1271,749,Undirected,32204,,,0.725765
1291,749,Undirected,32205,,,0.607803
1331,749,Undirected,32206,,,0.627099
1472,749,Undirected,32207,,,0.787793
1488,749,Undirected,32208,,,0.678188
1504,749,Undirected,32209,,,0.660494
1516,749,Undirected,32210,,,0.641223
1519,749,Undirected,32211,,,0.767731
1520,749,Undirected,32212,,,0.609423
1522,749,Undirected,32213,,,0.725765
1527,749,Undirected,32214,,,0.772388
1529,749,Undirected,32215,,,0.725808
1565,749,Undirected,32216,,,0.663489
1567,749,Undirected,32217,,,0.666592
1570,749,Undirected,32218,,,0.78827
1571,749,Undirected,32219,,,0.758524
1624,749,Undirected,32220,,,0.711615
1685,749,Undirected,32221,,,0.640965
1759,749,Undirected,32222,,,0.669347
1829,749,Undirected,32223,,,0.774247
1874,749,Undirected,32224,,,0.634721
1885,749,Undirected,32225,,,0.647065
769,750,Undirected,32226,,,0.672352
774,750,Undirected,32227,,,0.64123
778,750,Undirected,32228,,,0.654248
781,750,Undirected,32229,,,0.646768
790,750,Undirected,32230,,,0.779329
819,750,Undirected,32231,,,0.648115
821,750,Undirected,32232,,,0.769769
822,750,Undirected,32233,,,0.672801
824,750,Undirected,32234,,,0.688657
851,750,Undirected,32235,,,0.690288
855,750,Undirected,32236,,,0.660233
856,750,Undirected,32237,,,0.646768
863,750,Undirected,32238,,,0.749232
868,750,Undirected,32239,,,0.660233
900,750,Undirected,32240,,,0.672352
902,750,Undirected,32241,,,0.717691
906,750,Undirected,32242,,,0.647217
929,750,Undirected,32243,,,0.728266
972,750,Undirected,32244,,,0.626747
975,750,Undirected,32245,,,0.646768
993,750,Undirected,32246,,,0.647065
995,750,Undirected,32247,,,0.646768
1025,750,Undirected,32248,,,0.646768
1028,750,Undirected,32249,,,0.647217
1039,750,Undirected,32250,,,0.72905
1042,750,Undirected,32251,,,0.659336
1044,750,Undirected,32252,,,0.622531
1045,750,Undirected,32253,,,0.672801
1046,750,Undirected,32254,,,0.647217
1047,750,Undirected,32255,,,0.647217
1051,750,Undirected,32256,,,0.726542
1097,750,Undirected,32257,,,0.647217
1122,750,Undirected,32258,,,0.769769
1147,750,Undirected,32259,,,0.717691
1170,750,Undirected,32260,,,0.672352
1204,750,Undirected,32261,,,0.665919
1207,750,Undirected,32262,,,0.634721
1210,750,Undirected,32263,,,0.662413
1215,750,Undirected,32264,,,0.726499
1217,750,Undirected,32265,,,0.647217
1218,750,Undirected,32266,,,0.779329
1219,750,Undirected,32267,,,0.646768
1220,750,Undirected,32268,,,0.665919
1246,750,Undirected,32269,,,0.646768
1256,750,Undirected,32270,,,0.660233
1259,750,Undirected,32271,,,0.672801
1264,750,Undirected,32272,,,0.759147
1265,750,Undirected,32273,,,0.840614
1271,750,Undirected,32274,,,0.700075
1291,750,Undirected,32275,,,0.640402
1301,750,Undirected,32276,,,0.665919
1370,750,Undirected,32277,,,0.646768
1371,750,Undirected,32278,,,0.672352
1372,750,Undirected,32279,,,0.672352
1488,750,Undirected,32280,,,0.670948
1504,750,Undirected,32281,,,0.634721
1508,750,Undirected,32282,,,0.659336
1520,750,Undirected,32283,,,0.602917
1522,750,Undirected,32284,,,0.718017
1523,750,Undirected,32285,,,0.672801
1528,750,Undirected,32286,,,0.647217
1529,750,Undirected,32287,,,0.704847
1532,750,Undirected,32288,,,0.646768
1552,750,Undirected,32289,,,0.610013
1554,750,Undirected,32290,,,0.778975
1556,750,Undirected,32291,,,0.646768
1564,750,Undirected,32292,,,0.647217
1565,750,Undirected,32293,,,0.670102
1567,750,Undirected,32294,,,0.635099
1568,750,Undirected,32295,,,0.646768
1570,750,Undirected,32296,,,0.769415
1608,750,Undirected,32297,,,0.777422
1609,750,Undirected,32298,,,0.647217
1610,750,Undirected,32299,,,0.646768
1611,750,Undirected,32300,,,0.647217
1619,750,Undirected,32301,,,0.660081
1624,750,Undirected,32302,,,0.700117
1661,750,Undirected,32303,,,0.779329
1683,750,Undirected,32304,,,0.672801
1689,750,Undirected,32305,,,0.660233
1759,750,Undirected,32306,,,0.678874
1829,750,Undirected,32307,,,0.739547
1830,750,Undirected,32308,,,0.647217
1836,750,Undirected,32309,,,0.698118
1885,750,Undirected,32310,,,0.672352
1923,750,Undirected,32311,,,0.647217
767,751,Undirected,32312,,,0.840509
786,751,Undirected,32313,,,0.644156
860,751,Undirected,32314,,,0.660233
1251,751,Undirected,32315,,,0.647217
1408,751,Undirected,32316,,,0.612913
1512,751,Undirected,32317,,,0.648457
1799,751,Undirected,32318,,,0.607611
761,752,Undirected,32319,,,0.640965
797,752,Undirected,32320,,,0.660494
834,752,Undirected,32321,,,0.654248
901,752,Undirected,32322,,,0.640965
1167,752,Undirected,32323,,,0.737985
1364,752,Undirected,32324,,,0.611116
1374,752,Undirected,32325,,,0.640557
1445,752,Undirected,32326,,,0.654248
1446,752,Undirected,32327,,,0.640965
1733,752,Undirected,32328,,,0.652901
1766,752,Undirected,32329,,,0.652901
1783,752,Undirected,32330,,,0.625391
770,753,Undirected,32331,,,0.652573
774,753,Undirected,32332,,,0.647065
778,753,Undirected,32333,,,0.647065
790,753,Undirected,32334,,,0.728342
792,753,Undirected,32335,,,0.632289
795,753,Undirected,32336,,,0.648115
827,753,Undirected,32337,,,0.62345
840,753,Undirected,32338,,,0.697465
868,753,Undirected,32339,,,0.647217
937,753,Undirected,32340,,,0.716386
938,753,Undirected,32341,,,0.725847
940,753,Undirected,32342,,,0.607879
943,753,Undirected,32343,,,0.635099
946,753,Undirected,32344,,,0.661193
949,753,Undirected,32345,,,0.643817
958,753,Undirected,32346,,,0.617906
970,753,Undirected,32347,,,0.640402
972,753,Undirected,32348,,,0.678264
1004,753,Undirected,32349,,,0.787827
1016,753,Undirected,32350,,,0.640978
1027,753,Undirected,32351,,,0.716712
1037,753,Undirected,32352,,,0.615652
1044,753,Undirected,32353,,,0.64632
1051,753,Undirected,32354,,,0.667655
1068,753,Undirected,32355,,,0.616801
1075,753,Undirected,32356,,,0.646768
1089,753,Undirected,32357,,,0.840614
1123,753,Undirected,32358,,,0.62132
1147,753,Undirected,32359,,,0.644291
1215,753,Undirected,32360,,,0.663212
1271,753,Undirected,32361,,,0.643312
1273,753,Undirected,32362,,,0.653125
1367,753,Undirected,32363,,,0.622531
1378,753,Undirected,32364,,,0.707499
1381,753,Undirected,32365,,,0.839705
1389,753,Undirected,32366,,,0.769292
1428,753,Undirected,32367,,,0.748931
1441,753,Undirected,32368,,,0.646768
1455,753,Undirected,32369,,,0.659336
1488,753,Undirected,32370,,,0.60236
1495,753,Undirected,32371,,,0.635099
1515,753,Undirected,32372,,,0.779329
1517,753,Undirected,32373,,,0.726825
1522,753,Undirected,32374,,,0.644617
1554,753,Undirected,32375,,,0.72905
1563,753,Undirected,32376,,,0.634201
1579,753,Undirected,32377,,,0.611821
1595,753,Undirected,32378,,,0.658194
1608,753,Undirected,32379,,,0.759713
1661,753,Undirected,32380,,,0.72905
1673,753,Undirected,32381,,,0.768707
1686,753,Undirected,32382,,,0.68148
1759,753,Undirected,32383,,,0.6112
1778,753,Undirected,32384,,,0.618034
1798,753,Undirected,32385,,,0.78776
1814,753,Undirected,32386,,,0.634201
1832,753,Undirected,32387,,,0.787473
1833,753,Undirected,32388,,,0.640144
1836,753,Undirected,32389,,,0.700401
1855,753,Undirected,32390,,,0.78859
1863,753,Undirected,32391,,,0.610287
1948,753,Undirected,32392,,,0.672352
776,754,Undirected,32393,,,0.632808
794,754,Undirected,32394,,,0.689999
803,754,Undirected,32395,,,0.614274
808,754,Undirected,32396,,,0.728206
895,754,Undirected,32397,,,0.668619
1011,754,Undirected,32398,,,0.624688
1014,754,Undirected,32399,,,0.625453
1102,754,Undirected,32400,,,0.668884
1165,754,Undirected,32401,,,0.693413
1167,754,Undirected,32402,,,0.666654
1175,754,Undirected,32403,,,0.651967
1193,754,Undirected,32404,,,0.643639
1194,754,Undirected,32405,,,0.614688
1221,754,Undirected,32406,,,0.606633
1230,754,Undirected,32407,,,0.643758
1251,754,Undirected,32408,,,0.674031
1252,754,Undirected,32409,,,0.675022
1409,754,Undirected,32410,,,0.66084
1479,754,Undirected,32411,,,0.61736
1496,754,Undirected,32412,,,0.75689
1548,754,Undirected,32413,,,0.775322
1783,754,Undirected,32414,,,0.6236
1799,754,Undirected,32415,,,0.62868
1882,754,Undirected,32416,,,0.643957
768,755,Undirected,32417,,,0.627585
780,755,Undirected,32418,,,0.747772
793,755,Undirected,32419,,,0.61369
806,755,Undirected,32420,,,0.725731
808,755,Undirected,32421,,,0.677859
832,755,Undirected,32422,,,0.743293
909,755,Undirected,32423,,,0.611179
918,755,Undirected,32424,,,0.627874
927,755,Undirected,32425,,,0.687625
1011,755,Undirected,32426,,,0.619364
1148,755,Undirected,32427,,,0.634494
1165,755,Undirected,32428,,,0.60625
1167,755,Undirected,32429,,,0.619983
1231,755,Undirected,32430,,,0.725699
1368,755,Undirected,32431,,,0.722954
1408,755,Undirected,32432,,,0.700269
1496,755,Undirected,32433,,,0.699796
1539,755,Undirected,32434,,,0.646416
1614,755,Undirected,32435,,,0.728122
1783,755,Undirected,32436,,,0.704353
1900,755,Undirected,32437,,,0.62741
767,756,Undirected,32438,,,0.728824
786,756,Undirected,32439,,,0.758722
1241,756,Undirected,32440,,,0.658787
1332,756,Undirected,32441,,,0.627814
1490,756,Undirected,32442,,,0.672435
1512,756,Undirected,32443,,,0.759294
1705,756,Undirected,32444,,,0.629314
1737,756,Undirected,32445,,,0.622804
1849,756,Undirected,32446,,,0.663925
1887,756,Undirected,32447,,,0.627814
1358,757,Undirected,32448,,,0.660233
1268,758,Undirected,32449,,,0.634721
1320,758,Undirected,32450,,,0.695424
1667,758,Undirected,32451,,,0.611408
1668,758,Undirected,32452,,,0.628799
1800,758,Undirected,32453,,,0.640965
1239,759,Undirected,32454,,,0.622961
1375,759,Undirected,32455,,,0.735408
1382,759,Undirected,32456,,,0.728808
1725,759,Undirected,32457,,,0.650365
1762,759,Undirected,32458,,,0.668159
1842,759,Undirected,32459,,,0.735922
776,760,Undirected,32460,,,0.628123
793,760,Undirected,32461,,,0.682738
794,760,Undirected,32462,,,0.673641
802,760,Undirected,32463,,,0.62105
807,760,Undirected,32464,,,0.818415
831,760,Undirected,32465,,,0.708674
835,760,Undirected,32466,,,0.626456
842,760,Undirected,32467,,,0.731984
843,760,Undirected,32468,,,0.672868
864,760,Undirected,32469,,,0.6366
870,760,Undirected,32470,,,0.686354
876,760,Undirected,32471,,,0.693078
877,760,Undirected,32472,,,0.611943
883,760,Undirected,32473,,,0.835269
884,760,Undirected,32474,,,0.613733
885,760,Undirected,32475,,,0.631018
886,760,Undirected,32476,,,0.667754
889,760,Undirected,32477,,,0.782902
926,760,Undirected,32478,,,0.739137
932,760,Undirected,32479,,,0.659873
935,760,Undirected,32480,,,0.614846
936,760,Undirected,32481,,,0.753529
962,760,Undirected,32482,,,0.645368
996,760,Undirected,32483,,,0.763916
1013,760,Undirected,32484,,,0.70365
1036,760,Undirected,32485,,,0.615533
1038,760,Undirected,32486,,,0.636244
1064,760,Undirected,32487,,,0.727155
1065,760,Undirected,32488,,,0.696425
1073,760,Undirected,32489,,,0.652331
1074,760,Undirected,32490,,,0.671221
1092,760,Undirected,32491,,,0.621843
1094,760,Undirected,32492,,,0.649889
1095,760,Undirected,32493,,,0.704165
1099,760,Undirected,32494,,,0.662969
1101,760,Undirected,32495,,,0.632182
1102,760,Undirected,32496,,,0.662909
1111,760,Undirected,32497,,,0.63567
1140,760,Undirected,32498,,,0.80201
1150,760,Undirected,32499,,,0.787634
1157,760,Undirected,32500,,,0.84437
1158,760,Undirected,32501,,,0.790199
1161,760,Undirected,32502,,,0.633479
1198,760,Undirected,32503,,,0.6975
1228,760,Undirected,32504,,,0.600519
1229,760,Undirected,32505,,,0.616378
1232,760,Undirected,32506,,,0.615901
1243,760,Undirected,32507,,,0.627713
1262,760,Undirected,32508,,,0.742638
1263,760,Undirected,32509,,,0.654516
1270,760,Undirected,32510,,,0.693069
1275,760,Undirected,32511,,,0.618961
1277,760,Undirected,32512,,,0.648168
1279,760,Undirected,32513,,,0.620806
1280,760,Undirected,32514,,,0.705225
1286,760,Undirected,32515,,,0.770742
1288,760,Undirected,32516,,,0.727378
1302,760,Undirected,32517,,,0.612364
1320,760,Undirected,32518,,,0.783423
1333,760,Undirected,32519,,,0.637616
1335,760,Undirected,32520,,,0.605618
1347,760,Undirected,32521,,,0.709565
1350,760,Undirected,32522,,,0.655811
1379,760,Undirected,32523,,,0.65694
1385,760,Undirected,32524,,,0.680198
1388,760,Undirected,32525,,,0.623989
1394,760,Undirected,32526,,,0.702184
1395,760,Undirected,32527,,,0.62458
1404,760,Undirected,32528,,,0.671924
1406,760,Undirected,32529,,,0.652184
1409,760,Undirected,32530,,,0.645383
1410,760,Undirected,32531,,,0.716269
1411,760,Undirected,32532,,,0.710014
1412,760,Undirected,32533,,,0.712098
1414,760,Undirected,32534,,,0.611966
1426,760,Undirected,32535,,,0.744854
1431,760,Undirected,32536,,,0.715155
1432,760,Undirected,32537,,,0.611478
1440,760,Undirected,32538,,,0.661621
1442,760,Undirected,32539,,,0.683779
1444,760,Undirected,32540,,,0.705496
1464,760,Undirected,32541,,,0.734369
1476,760,Undirected,32542,,,0.6677
1480,760,Undirected,32543,,,0.653054
1549,760,Undirected,32544,,,0.643183
1581,760,Undirected,32545,,,0.657492
1584,760,Undirected,32546,,,0.701218
1592,760,Undirected,32547,,,0.608463
1632,760,Undirected,32548,,,0.684139
1667,760,Undirected,32549,,,0.719256
1668,760,Undirected,32550,,,0.839805
1671,760,Undirected,32551,,,0.650592
1672,760,Undirected,32552,,,0.683778
1674,760,Undirected,32553,,,0.806188
1675,760,Undirected,32554,,,0.706056
1677,760,Undirected,32555,,,0.731549
1695,760,Undirected,32556,,,0.631903
1696,760,Undirected,32557,,,0.69172
1706,760,Undirected,32558,,,0.679917
1732,760,Undirected,32559,,,0.610939
1735,760,Undirected,32560,,,0.614971
1736,760,Undirected,32561,,,0.681689
1740,760,Undirected,32562,,,0.700951
1758,760,Undirected,32563,,,0.616881
1763,760,Undirected,32564,,,0.648485
1767,760,Undirected,32565,,,0.651992
1773,760,Undirected,32566,,,0.653854
1789,760,Undirected,32567,,,0.779742
1791,760,Undirected,32568,,,0.787686
1851,760,Undirected,32569,,,0.660613
1866,760,Undirected,32570,,,0.714993
1867,760,Undirected,32571,,,0.63931
1881,760,Undirected,32572,,,0.620021
1882,760,Undirected,32573,,,0.770278
1883,760,Undirected,32574,,,0.697495
1902,760,Undirected,32575,,,0.651873
1903,760,Undirected,32576,,,0.605313
1906,760,Undirected,32577,,,0.673265
784,761,Undirected,32578,,,0.660494
797,761,Undirected,32579,,,0.640965
834,761,Undirected,32580,,,0.634721
890,761,Undirected,32581,,,0.702153
901,761,Undirected,32582,,,0.622447
908,761,Undirected,32583,,,0.659484
927,761,Undirected,32584,,,0.615588
1374,761,Undirected,32585,,,0.622377
1384,761,Undirected,32586,,,0.606727
1445,761,Undirected,32587,,,0.634721
1449,761,Undirected,32588,,,0.634721
1496,761,Undirected,32589,,,0.600429
1733,761,Undirected,32590,,,0.634721
1783,761,Undirected,32591,,,0.615747
1896,761,Undirected,32592,,,0.634721
1900,761,Undirected,32593,,,0.729309
907,762,Undirected,32594,,,0.651769
1017,762,Undirected,32595,,,0.616364
1118,762,Undirected,32596,,,0.648098
1240,762,Undirected,32597,,,0.633922
1260,762,Undirected,32598,,,0.700983
1290,762,Undirected,32599,,,0.666667
1493,762,Undirected,32600,,,0.630374
1533,762,Undirected,32601,,,0.703341
1582,762,Undirected,32602,,,0.681844
1726,762,Undirected,32603,,,0.603575
1879,762,Undirected,32604,,,0.641019
783,763,Undirected,32605,,,0.671877
786,763,Undirected,32606,,,0.613235
793,763,Undirected,32607,,,0.603502
794,763,Undirected,32608,,,0.635551
799,763,Undirected,32609,,,0.730823
807,763,Undirected,32610,,,0.687365
842,763,Undirected,32611,,,0.676216
864,763,Undirected,32612,,,0.689225
887,763,Undirected,32613,,,0.636183
996,763,Undirected,32614,,,0.672383
1064,763,Undirected,32615,,,0.684376
1065,763,Undirected,32616,,,0.615816
1111,763,Undirected,32617,,,0.691676
1160,763,Undirected,32618,,,0.704938
1193,763,Undirected,32619,,,0.60866
1232,763,Undirected,32620,,,0.601887
1241,763,Undirected,32621,,,0.601531
1249,763,Undirected,32622,,,0.604934
1267,763,Undirected,32623,,,0.600187
1269,763,Undirected,32624,,,0.607051
1270,763,Undirected,32625,,,0.623176
1346,763,Undirected,32626,,,0.608168
1347,763,Undirected,32627,,,0.644191
1360,763,Undirected,32628,,,0.640474
1379,763,Undirected,32629,,,0.601457
1404,763,Undirected,32630,,,0.712709
1410,763,Undirected,32631,,,0.623101
1411,763,Undirected,32632,,,0.620442
1453,763,Undirected,32633,,,0.641883
1537,763,Undirected,32634,,,0.775663
1632,763,Undirected,32635,,,0.60753
1697,763,Undirected,32636,,,0.737169
1735,763,Undirected,32637,,,0.681219
1737,763,Undirected,32638,,,0.626761
1838,763,Undirected,32639,,,0.65642
1880,763,Undirected,32640,,,0.782087
1898,763,Undirected,32641,,,0.714774
796,764,Undirected,32642,,,0.705458
802,764,Undirected,32643,,,0.691423
817,764,Undirected,32644,,,0.633255
826,764,Undirected,32645,,,0.694862
835,764,Undirected,32646,,,0.762122
883,764,Undirected,32647,,,0.622874
